"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Gender","Gender Type","Age","Age Bracket Type","Highest Qualification Held","Qualification_type","Value","Value_type","Numerator","Denominator","Upper 95%","Lower 95%"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","20.2","%","98683","487768","23.1","17.4"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","26.8","%","139626","521007","29.8","23.8"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","36.1","%","140456","389109","39.9","32.3"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","30.2","%","157735","523023","33.2","27.1"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","55.4","%","329389","594475","58.5","52.3"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","25.1","%","1114286","4434490","26.1","24.1"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","5.5","%","53491","973793","6.7","4.3"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","12.8","%","31076.5","243603","16.2","9.3"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","17.1","%","43515.5","253835","20.9","13.4"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","19.5","%","37893","193832","24.2","14.9"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","13.9","%","40675","293543","17","10.7"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","33.5","%","87016","260035","38","29"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","13.4","%","297728","2227450","14.5","12.2"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","20.3","%","205314","1013101","22.2","18.3"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","26.7","%","77882","291920.5","30.7","22.6"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","39.6","%","112111","283125.5","44","35.2"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","47.5","%","96569","203127","52.9","42.2"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","46.4","%","118457","255060","51.2","41.7"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","75.8","%","230426","303917","79.4","72.2"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","35.9","%","845733","2357496","37.4","34.4"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","13","%","258805","1986894","14.2","11.9"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","20.3","%","108958.5","535523.5","23.1","17.6"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","29","%","155626.5","536960.5","32","26"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","33.9","%","134462","396959","37.6","30.2"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","29","%","159132","548603","32","26"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","56.3","%","317442","563952","59.4","53.2"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","24.9","%","1143461","4584946","25.9","23.9"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2015","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","5.6","%","58398","1035062","6.8","4.5"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2015","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","10.4","%","25197.5","243213.5","13.6","7.1"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2015","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","18.6","%","44103.5","237141.5","22.6","14.6"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2015","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","18","%","34576","192079","22.5","13.5"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2015","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","15.5","%","47354","306145","18.8","12.2"
